id,name,matchType,status,venue,date,dateTimeGMT,teams,score,tossWinner,tossChoice,matchWinner,series_id,bbb,matchStarted,matchEnded
208d68e5-3fab-4f3b-88e9-29ec4a02d3e2,"Chennai Super Kings vs Mumbai Indians, 3rd Match",t20,Chennai Super Kings won by 4 wkts,"MA Chidambaram Stadium, Chennai",2025-03-23,2025-03-23T14:00:00,"['Chennai Super Kings', 'Mumbai Indians']","[{'r': 155, 'w': 9, 'o': 20, 'inning': 'Mumbai Indians Inning 1'}, {'r': 158, 'w': 6, 'o': 19.1, 'inning': 'Chennai Super Kings Inning 1'}]",Chennai Super Kings,bowl,Chennai Super Kings,d5a498c8-7596-4b93-8ab0-e0efc3345312,"[{'n': 1, 'inning': 0, 'over': 5, 'ball': 6, 'batsman': {'id': 'aefd9074-da5a-408d-94f1-3be0e79d3b82', 'name': 'Tilak Varma'}, 'bowler': {'id': '8df6183b-1c95-46d2-85c0-e185792d03f1', 'name': 'Khaleel Ahmed'}, 'runs': 0, 'penalty': 'no ball', 'extras': 1}, {'n': 2, 'inning': 0, 'over': 7, 'ball': 1, 'batsman': {'id': '8c579447-bfbd-4cf6-a283-db4dc1d5ac33', 'name': 'Suryakumar Yadav'}, 'bowler': {'id': '3cbc5a08-62af-4ca5-b709-c7712db6e8b6', 'name': 'Noor Ahmad'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 3, 'inning': 0, 'over': 10, 'ball': 1, 'batsman': {'id': 'aefd9074-da5a-408d-94f1-3be0e79d3b82', 'name': 'Tilak Varma'}, 'bowler': {'id': '3cbc5a08-62af-4ca5-b709-c7712db6e8b6', 'name': 'Noor Ahmad'}, 'runs': 0, 'penalty': 'byes', 'extras': 0}, {'n': 4, 'inning': 0, 'over': 10, 'ball': 6, 'batsman': {'id': 'aefd9074-da5a-408d-94f1-3be0e79d3b82', 'name': 'Tilak Varma'}, 'bowler': {'id': '3cbc5a08-62af-4ca5-b709-c7712db6e8b6', 'name': 'Noor Ahmad'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 5, 'inning': 0, 'over': 12, 'ball': 1, 'batsman': {'id': '21ffa053-b03d-4270-a49f-d3e2db9dfde7', 'name': 'Robin Minz'}, 'bowler': {'id': '3cbc5a08-62af-4ca5-b709-c7712db6e8b6', 'name': 'Noor Ahmad'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 6, 'inning': 0, 'over': 15, 'ball': 5, 'batsman': {'id': '16ec245b-022d-4104-bd8f-ccc780428390', 'name': 'Mitchell Santner'}, 'bowler': {'id': '6731db45-8132-49c6-8fcb-f59258d15082', 'name': 'Nathan Ellis'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 7, 'inning': 0, 'over': 17, 'ball': 5, 'batsman': {'id': '237a1ef2-1eae-4877-8b94-d20d84faf635', 'name': 'Deepak Chahar'}, 'bowler': {'id': '6731db45-8132-49c6-8fcb-f59258d15082', 'name': 'Nathan Ellis'}, 'runs': 0, 'penalty': 'leg byes', 'extras': 1}, {'n': 8, 'inning': 1, 'over': 0, 'ball': 5, 'batsman': {'id': 'e6d28951-8524-43ca-95cf-9e73ae68bc12', 'name': 'Rachin Ravindra'}, 'bowler': {'id': '6004fd3f-2264-470d-b39f-340d530b19b3', 'name': 'Trent Boult'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 9, 'inning': 1, 'over': 4, 'ball': 1, 'batsman': {'id': 'e6d28951-8524-43ca-95cf-9e73ae68bc12', 'name': 'Rachin Ravindra'}, 'bowler': {'id': '9f98de11-7764-4394-93e3-89f8c05ad378', 'name': 'Satyanarayana Raju'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 10, 'inning': 1, 'over': 8, 'ball': 1, 'batsman': {'id': '22ee45d8-0538-4e3e-a758-c515f9b86d11', 'name': 'Shivam Dube'}, 'bowler': {'id': 'c510fbe6-8a16-47e4-ab60-0965720241af', 'name': 'Will Jacks'}, 'runs': 0, 'penalty': 'wide', 'extras': 3}]",True,True
83d70527-5fc4-4fad-8dd2-b88b385f379e,"Gujarat Titans vs Punjab Kings, 5th Match",t20,Punjab Kings won by 11 runs,"Narendra Modi Stadium, Ahmedabad",2025-03-25,2025-03-25T14:00:00,"['Gujarat Titans', 'Punjab Kings']","[{'r': 243, 'w': 5, 'o': 20, 'inning': 'Punjab Kings Inning 1'}, {'r': 232, 'w': 5, 'o': 20, 'inning': 'Gujarat Titans Inning 1'}]",Gujarat Titans,bowl,Punjab Kings,d5a498c8-7596-4b93-8ab0-e0efc3345312,"[{'n': 1, 'inning': 0, 'over': 0, 'ball': 3, 'batsman': {'id': '4ff68cf3-d3a7-489f-bf37-4ac233f41a15', 'name': 'Priyansh Arya'}, 'bowler': {'id': '2a8d8640-2213-4cf6-ac7e-309d8b733e96', 'name': 'Mohammed Siraj'}, 'runs': 0, 'penalty': 'leg byes', 'extras': 0}, {'n': 2, 'inning': 0, 'over': 2, 'ball': 1, 'batsman': {'id': '4ff68cf3-d3a7-489f-bf37-4ac233f41a15', 'name': 'Priyansh Arya'}, 'bowler': {'id': '2a8d8640-2213-4cf6-ac7e-309d8b733e96', 'name': 'Mohammed Siraj'}, 'runs': 0, 'penalty': 'leg byes', 'extras': 1}, {'n': 3, 'inning': 0, 'over': 2, 'ball': 4, 'batsman': {'id': 'a15dfada-704c-42c3-9545-91c332ffca73', 'name': 'Prabhsimran Singh'}, 'bowler': {'id': '2a8d8640-2213-4cf6-ac7e-309d8b733e96', 'name': 'Mohammed Siraj'}, 'runs': 0, 'penalty': 'leg byes', 'extras': 1}, {'n': 4, 'inning': 0, 'over': 4, 'ball': 1, 'batsman': {'id': '4ff68cf3-d3a7-489f-bf37-4ac233f41a15', 'name': 'Priyansh Arya'}, 'bowler': {'id': '09ca2fcc-1a5a-4f35-80f4-4ef9bc2b2f64', 'name': 'Arshad Khan'}, 'runs': 0, 'penalty': 'wide', 'extras': 138}, {'n': 5, 'inning': 0, 'over': 5, 'ball': 2, 'batsman': {'id': '77791963-6c1b-4979-b07a-f910dee28cd9', 'name': 'Shreyas Iyer'}, 'bowler': {'id': 'a81da20a-e420-476a-baf6-204fc219dbdd', 'name': 'Kagiso Rabada'}, 'runs': 0, 'penalty': 'leg byes', 'extras': 1}, {'n': 6, 'inning': 0, 'over': 14, 'ball': 4, 'batsman': {'id': '77791963-6c1b-4979-b07a-f910dee28cd9', 'name': 'Shreyas Iyer'}, 'bowler': {'id': '2a8d8640-2213-4cf6-ac7e-309d8b733e96', 'name': 'Mohammed Siraj'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 7, 'inning': 0, 'over': 14, 'ball': 5, 'batsman': {'id': '11340697-6443-4c3e-ab27-d9d30ba95671', 'name': 'Marcus Stoinis'}, 'bowler': {'id': '2a8d8640-2213-4cf6-ac7e-309d8b733e96', 'name': 'Mohammed Siraj'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 8, 'inning': 0, 'over': 17, 'ball': 1, 'batsman': {'id': '9d6cb002-6b9f-4795-a9bf-ea1a6e27ed08', 'name': 'Shashank Singh'}, 'bowler': {'id': 'f0687183-ad9a-44f7-9cbf-4f7eb0cbfb5a', 'name': 'Rashid Khan'}, 'runs': 0, 'penalty': 'leg byes', 'extras': 1}, {'n': 9, 'inning': 0, 'over': 18, 'ball': 2, 'batsman': {'id': '77791963-6c1b-4979-b07a-f910dee28cd9', 'name': 'Shreyas Iyer'}, 'bowler': {'id': 'a81da20a-e420-476a-baf6-204fc219dbdd', 'name': 'Kagiso Rabada'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 10, 'inning': 0, 'over': 18, 'ball': 2, 'batsman': {'id': '77791963-6c1b-4979-b07a-f910dee28cd9', 'name': 'Shreyas Iyer'}, 'bowler': {'id': 'a81da20a-e420-476a-baf6-204fc219dbdd', 'name': 'Kagiso Rabada'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 11, 'inning': 0, 'over': 19, 'ball': 5, 'batsman': {'id': '9d6cb002-6b9f-4795-a9bf-ea1a6e27ed08', 'name': 'Shashank Singh'}, 'bowler': {'id': '2a8d8640-2213-4cf6-ac7e-309d8b733e96', 'name': 'Mohammed Siraj'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 12, 'inning': 1, 'over': 4, 'ball': 4, 'batsman': {'id': '79f582a1-f5ab-4d30-8f5f-b05d4143608c', 'name': 'Sai Sudharsan'}, 'bowler': {'id': 'd3c53885-7016-4228-8a20-1dd98214489d', 'name': 'Marco Jansen'}, 'runs': 0, 'penalty': 'leg byes', 'extras': 1}, {'n': 13, 'inning': 1, 'over': 5, 'ball': 2, 'batsman': {'id': '79f582a1-f5ab-4d30-8f5f-b05d4143608c', 'name': 'Sai Sudharsan'}, 'bowler': {'id': '4ad2ef53-de91-4ac2-a50a-0cde29e69177', 'name': 'Glenn Maxwell'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 14, 'inning': 1, 'over': 5, 'ball': 2, 'batsman': {'id': '79f582a1-f5ab-4d30-8f5f-b05d4143608c', 'name': 'Sai Sudharsan'}, 'bowler': {'id': '4ad2ef53-de91-4ac2-a50a-0cde29e69177', 'name': 'Glenn Maxwell'}, 'runs': 0, 'penalty': 'leg byes', 'extras': 1}, {'n': 15, 'inning': 1, 'over': 8, 'ball': 6, 'batsman': {'id': '79f582a1-f5ab-4d30-8f5f-b05d4143608c', 'name': 'Sai Sudharsan'}, 'bowler': {'id': 'd3c53885-7016-4228-8a20-1dd98214489d', 'name': 'Marco Jansen'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 16, 'inning': 1, 'over': 9, 'ball': 3, 'batsman': {'id': '7567e305-1b40-4eee-9290-e2fcb8804496', 'name': 'Jos Buttler'}, 'bowler': {'id': '0d704a13-518a-40a7-bb93-0fc0d92af9e2', 'name': 'Yuzvendra Chahal'}, 'runs': 0, 'penalty': 'leg byes', 'extras': 1}, {'n': 17, 'inning': 1, 'over': 11, 'ball': 2, 'batsman': {'id': '79f582a1-f5ab-4d30-8f5f-b05d4143608c', 'name': 'Sai Sudharsan'}, 'bowler': {'id': '0d704a13-518a-40a7-bb93-0fc0d92af9e2', 'name': 'Yuzvendra Chahal'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 18, 'inning': 1, 'over': 14, 'ball': 4, 'batsman': {'id': 'c978ce48-495b-4773-89c9-8a64d0257896', 'name': 'Sherfane Rutherford'}, 'bowler': {'id': 'eff809fc-9841-4825-a89f-381db15ad0a2', 'name': 'Vijaykumar Vyshak'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 19, 'inning': 1, 'over': 16, 'ball': 1, 'batsman': {'id': 'c978ce48-495b-4773-89c9-8a64d0257896', 'name': 'Sherfane Rutherford'}, 'bowler': {'id': 'eff809fc-9841-4825-a89f-381db15ad0a2', 'name': 'Vijaykumar Vyshak'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 20, 'inning': 1, 'over': 16, 'ball': 1, 'batsman': {'id': 'c978ce48-495b-4773-89c9-8a64d0257896', 'name': 'Sherfane Rutherford'}, 'bowler': {'id': 'eff809fc-9841-4825-a89f-381db15ad0a2', 'name': 'Vijaykumar Vyshak'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 21, 'inning': 1, 'over': 16, 'ball': 2, 'batsman': {'id': 'c978ce48-495b-4773-89c9-8a64d0257896', 'name': 'Sherfane Rutherford'}, 'bowler': {'id': 'eff809fc-9841-4825-a89f-381db15ad0a2', 'name': 'Vijaykumar Vyshak'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 22, 'inning': 1, 'over': 17, 'ball': 3, 'batsman': {'id': 'c978ce48-495b-4773-89c9-8a64d0257896', 'name': 'Sherfane Rutherford'}, 'bowler': {'id': 'd3c53885-7016-4228-8a20-1dd98214489d', 'name': 'Marco Jansen'}, 'runs': 0, 'penalty': 'leg byes', 'extras': 1}, {'n': 23, 'inning': 1, 'over': 18, 'ball': 1, 'batsman': {'id': 'c978ce48-495b-4773-89c9-8a64d0257896', 'name': 'Sherfane Rutherford'}, 'bowler': {'id': 'eff809fc-9841-4825-a89f-381db15ad0a2', 'name': 'Vijaykumar Vyshak'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}]",True,True
cacf2d34-41b8-41dd-91ed-5183d880084c,"Kolkata Knight Riders vs Royal Challengers Bengaluru, 1st Match",t20,Royal Challengers Bengaluru won by 7 wkts,"Eden Gardens, Kolkata",2025-03-22,2025-03-22T14:00:00,"['Kolkata Knight Riders', 'Royal Challengers Bengaluru']","[{'r': 174, 'w': 8, 'o': 20, 'inning': 'Kolkata Knight Riders Inning 1'}, {'r': 177, 'w': 3, 'o': 16.2, 'inning': 'Royal Challengers Bengaluru Inning 1'}]",Royal Challengers Bengaluru,bowl,Royal Challengers Bengaluru,d5a498c8-7596-4b93-8ab0-e0efc3345312,"[{'n': 1, 'inning': 0, 'over': 7, 'ball': 1, 'batsman': {'id': 'cdc2646c-1fe7-4bc2-b26e-42453f45a212', 'name': 'Ajinkya Rahane'}, 'bowler': {'id': 'a1f7a1f3-f19c-43d2-bcd7-b4bae22f5842', 'name': 'Rasikh Dar Salam'}, 'runs': 0, 'penalty': 'leg byes', 'extras': 1}, {'n': 2, 'inning': 0, 'over': 7, 'ball': 2, 'batsman': {'id': 'ef2e9c01-41f2-4349-a945-45d8b11dbd19', 'name': 'Sunil Narine'}, 'bowler': {'id': 'a1f7a1f3-f19c-43d2-bcd7-b4bae22f5842', 'name': 'Rasikh Dar Salam'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 3, 'inning': 0, 'over': 7, 'ball': 4, 'batsman': {'id': 'ef2e9c01-41f2-4349-a945-45d8b11dbd19', 'name': 'Sunil Narine'}, 'bowler': {'id': 'a1f7a1f3-f19c-43d2-bcd7-b4bae22f5842', 'name': 'Rasikh Dar Salam'}, 'runs': 0, 'penalty': 'wide', 'extras': 0}, {'n': 4, 'inning': 0, 'over': 8, 'ball': 1, 'batsman': {'id': 'cdc2646c-1fe7-4bc2-b26e-42453f45a212', 'name': 'Ajinkya Rahane'}, 'bowler': {'id': '2bf2258f-f35e-4831-884e-f88ef46968f5', 'name': 'Suyash Sharma'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 5, 'inning': 0, 'over': 12, 'ball': 1, 'batsman': {'id': 'c3236037-6694-404a-8f01-9ad880564ea9', 'name': 'Venkatesh Iyer'}, 'bowler': {'id': '81c09c1b-1b1d-4e87-9eaa-d7d0a89a6159', 'name': 'Krunal Pandya'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 6, 'inning': 0, 'over': 17, 'ball': 3, 'batsman': {'id': '3187d301-269d-4823-b895-66d652ddefca', 'name': 'Ramandeep Singh '}, 'bowler': {'id': '2190c28d-1712-4fd2-ae44-9ac54319fc21', 'name': 'Josh Hazlewood'}, 'runs': 0, 'penalty': 'leg byes', 'extras': 1}, {'n': 7, 'inning': 1, 'over': 0, 'ball': 2, 'batsman': {'id': '6db25d60-ff96-4d8d-8d22-dedeeb5ffa29', 'name': 'Philip Salt'}, 'bowler': {'id': '82de5824-b29b-4737-9e9d-44f5796ef227', 'name': 'Vaibhav Arora'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 8, 'inning': 1, 'over': 1, 'ball': 6, 'batsman': {'id': '6db25d60-ff96-4d8d-8d22-dedeeb5ffa29', 'name': 'Philip Salt'}, 'bowler': {'id': '0284af4f-d4eb-4894-bacc-a468c1020951', 'name': 'Spencer Johnson'}, 'runs': 0, 'penalty': 'leg byes', 'extras': 1}, {'n': 9, 'inning': 1, 'over': 7, 'ball': 1, 'batsman': {'id': '6db25d60-ff96-4d8d-8d22-dedeeb5ffa29', 'name': 'Philip Salt'}, 'bowler': {'id': 'ef2e9c01-41f2-4349-a945-45d8b11dbd19', 'name': 'Sunil Narine'}, 'runs': 0, 'penalty': 'leg byes', 'extras': 1}]",True,True
91b007f3-c0af-493f-808a-3f4ae2d66e33,"Sunrisers Hyderabad vs Rajasthan Royals, 2nd Match",t20,Sunrisers Hyderabad won by 44 runs,"Rajiv Gandhi International Stadium, Hyderabad",2025-03-23,2025-03-23T10:00:00,"['Sunrisers Hyderabad', 'Rajasthan Royals']","[{'r': 286, 'w': 6, 'o': 20, 'inning': 'Sunrisers Hyderabad Inning 1'}, {'r': 242, 'w': 6, 'o': 20, 'inning': 'Rajasthan Royals Inning 1'}]",Rajasthan Royals,bowl,Sunrisers Hyderabad,d5a498c8-7596-4b93-8ab0-e0efc3345312,"[{'n': 1, 'inning': 0, 'over': 1, 'ball': 1, 'batsman': {'id': 'd6720897-e81d-4703-bf33-d2b60c973d30', 'name': 'Travis Head'}, 'bowler': {'id': '7e09eef0-d886-4997-b568-5fd4e0dfbbec', 'name': 'Maheesh Theekshana'}, 'runs': 0, 'penalty': 'no ball', 'extras': 1}, {'n': 2, 'inning': 0, 'over': 1, 'ball': 1, 'batsman': {'id': 'd6720897-e81d-4703-bf33-d2b60c973d30', 'name': 'Travis Head'}, 'bowler': {'id': '7e09eef0-d886-4997-b568-5fd4e0dfbbec', 'name': 'Maheesh Theekshana'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 3, 'inning': 0, 'over': 4, 'ball': 5, 'batsman': {'id': 'd6720897-e81d-4703-bf33-d2b60c973d30', 'name': 'Travis Head'}, 'bowler': {'id': '19758cd7-4cce-47d8-b1fe-5975609de802', 'name': 'Jofra Archer'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 4, 'inning': 0, 'over': 5, 'ball': 6, 'batsman': {'id': 'd6720897-e81d-4703-bf33-d2b60c973d30', 'name': 'Travis Head'}, 'bowler': {'id': '7e09eef0-d886-4997-b568-5fd4e0dfbbec', 'name': 'Maheesh Theekshana'}, 'runs': 0, 'penalty': 'no ball', 'extras': 1}, {'n': 5, 'inning': 0, 'over': 9, 'ball': 1, 'batsman': {'id': '9ae68636-48d9-488f-8adc-e62a19815d85', 'name': 'Ishan Kishan'}, 'bowler': {'id': 'f3876b65-0643-49df-9255-4a06dd3fa051', 'name': 'Tushar Deshpande'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 6, 'inning': 0, 'over': 9, 'ball': 2, 'batsman': {'id': 'd6720897-e81d-4703-bf33-d2b60c973d30', 'name': 'Travis Head'}, 'bowler': {'id': 'f3876b65-0643-49df-9255-4a06dd3fa051', 'name': 'Tushar Deshpande'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 7, 'inning': 0, 'over': 11, 'ball': 5, 'batsman': {'id': '9ae68636-48d9-488f-8adc-e62a19815d85', 'name': 'Ishan Kishan'}, 'bowler': {'id': 'f3876b65-0643-49df-9255-4a06dd3fa051', 'name': 'Tushar Deshpande'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 8, 'inning': 0, 'over': 11, 'ball': 5, 'batsman': {'id': '9ae68636-48d9-488f-8adc-e62a19815d85', 'name': 'Ishan Kishan'}, 'bowler': {'id': 'f3876b65-0643-49df-9255-4a06dd3fa051', 'name': 'Tushar Deshpande'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 9, 'inning': 0, 'over': 12, 'ball': 5, 'batsman': {'id': '9ae68636-48d9-488f-8adc-e62a19815d85', 'name': 'Ishan Kishan'}, 'bowler': {'id': '19758cd7-4cce-47d8-b1fe-5975609de802', 'name': 'Jofra Archer'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 10, 'inning': 0, 'over': 14, 'ball': 1, 'batsman': {'id': '5bf98798-b2b0-47d2-b799-5307c0fd4936', 'name': 'Nitish Kumar Reddy'}, 'bowler': {'id': '7e09eef0-d886-4997-b568-5fd4e0dfbbec', 'name': 'Maheesh Theekshana'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 11, 'inning': 0, 'over': 14, 'ball': 2, 'batsman': {'id': '5bf98798-b2b0-47d2-b799-5307c0fd4936', 'name': 'Nitish Kumar Reddy'}, 'bowler': {'id': '7e09eef0-d886-4997-b568-5fd4e0dfbbec', 'name': 'Maheesh Theekshana'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 12, 'inning': 0, 'over': 15, 'ball': 2, 'batsman': {'id': '9ae68636-48d9-488f-8adc-e62a19815d85', 'name': 'Ishan Kishan'}, 'bowler': {'id': 'f3876b65-0643-49df-9255-4a06dd3fa051', 'name': 'Tushar Deshpande'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 13, 'inning': 0, 'over': 17, 'ball': 1, 'batsman': {'id': '9ae68636-48d9-488f-8adc-e62a19815d85', 'name': 'Ishan Kishan'}, 'bowler': {'id': '19758cd7-4cce-47d8-b1fe-5975609de802', 'name': 'Jofra Archer'}, 'runs': 0, 'penalty': 'byes', 'extras': 0}, {'n': 14, 'inning': 0, 'over': 19, 'ball': 4, 'batsman': {'id': '13b3d56e-0fba-4d31-a174-d211211404e2', 'name': 'Pat Cummins'}, 'bowler': {'id': 'f3876b65-0643-49df-9255-4a06dd3fa051', 'name': 'Tushar Deshpande'}, 'runs': 0, 'penalty': 'leg byes', 'extras': 1}, {'n': 15, 'inning': 1, 'over': 0, 'ball': 2, 'batsman': {'id': 'a254feed-0d7c-4f04-a2ab-7bf9ceef156b', 'name': 'Yashasvi Jaiswal'}, 'bowler': {'id': '11d06633-aa20-469c-8fbb-676a1ae33eed', 'name': 'Mohammed Shami'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 16, 'inning': 1, 'over': 1, 'ball': 2, 'batsman': {'id': 'a254feed-0d7c-4f04-a2ab-7bf9ceef156b', 'name': 'Yashasvi Jaiswal'}, 'bowler': {'id': '60610403-b20d-41b5-a1f9-ca5981d192e1', 'name': 'Simarjeet Singh'}, 'runs': 0, 'penalty': 'byes', 'extras': 0}, {'n': 17, 'inning': 1, 'over': 3, 'ball': 5, 'batsman': {'id': '35ed1b20-38f3-4013-be2e-dc28ffbecfd6', 'name': 'Sanju Samson'}, 'bowler': {'id': '60610403-b20d-41b5-a1f9-ca5981d192e1', 'name': 'Simarjeet Singh'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 18, 'inning': 1, 'over': 12, 'ball': 2, 'batsman': {'id': '35ed1b20-38f3-4013-be2e-dc28ffbecfd6', 'name': 'Sanju Samson'}, 'bowler': {'id': '60610403-b20d-41b5-a1f9-ca5981d192e1', 'name': 'Simarjeet Singh'}, 'runs': 1, 'penalty': 'no ball', 'extras': 1}, {'n': 19, 'inning': 1, 'over': 12, 'ball': 4, 'batsman': {'id': '21d693c2-b4dd-4d24-b747-90dfc8357ef5', 'name': 'Dhruv Jurel'}, 'bowler': {'id': '60610403-b20d-41b5-a1f9-ca5981d192e1', 'name': 'Simarjeet Singh'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 20, 'inning': 1, 'over': 13, 'ball': 1, 'batsman': {'id': '21d693c2-b4dd-4d24-b747-90dfc8357ef5', 'name': 'Dhruv Jurel'}, 'bowler': {'id': '15bccb4f-8c3c-4da6-acd9-551782278bfd', 'name': 'Harshal Patel'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 21, 'inning': 1, 'over': 17, 'ball': 3, 'batsman': {'id': '4269d64c-962d-4cd9-b2d2-1a62f51256b8', 'name': 'Shimron Hetmyer'}, 'bowler': {'id': '1971093d-b87b-43db-8b1d-b2dcc8e68617', 'name': 'Adam Zampa'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 22, 'inning': 1, 'over': 18, 'ball': 3, 'batsman': {'id': 'c6442879-0071-438a-a48e-4eb9c549ec13', 'name': 'Shubham Dubey'}, 'bowler': {'id': '13b3d56e-0fba-4d31-a174-d211211404e2', 'name': 'Pat Cummins'}, 'runs': 1, 'penalty': 'no ball', 'extras': 1}, {'n': 23, 'inning': 1, 'over': 18, 'ball': 4, 'batsman': {'id': '4269d64c-962d-4cd9-b2d2-1a62f51256b8', 'name': 'Shimron Hetmyer'}, 'bowler': {'id': '13b3d56e-0fba-4d31-a174-d211211404e2', 'name': 'Pat Cummins'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}, {'n': 24, 'inning': 1, 'over': 19, 'ball': 4, 'batsman': {'id': '4269d64c-962d-4cd9-b2d2-1a62f51256b8', 'name': 'Shimron Hetmyer'}, 'bowler': {'id': '15bccb4f-8c3c-4da6-acd9-551782278bfd', 'name': 'Harshal Patel'}, 'runs': 0, 'penalty': 'wide', 'extras': 1}]",True,True
